latitude,longitude,brightness,scan,track,acq_date,timestamp,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,predio
30.88739,-110.85799,367,0.45,0.63,04/01/2023,04/01/2023 21:14,2114,1,VIIRS,h,2.0NRT,294.76,8.77,D,J1V1796
30.88702,-110.86015,340.67,0.45,0.63,04/01/2023,04/01/2023 21:14,2114,1,VIIRS,n,2.0NRT,293.73,5.71,D,J1V1801
30.87323,-110.651,332.45,0.39,0.44,08/01/2023,08/01/2023 20:50,2050,N,VIIRS,n,2.0NRT,299.47,1.82,D,VIIRS3314
31.27153,-110.97709,300.92,0.42,0.37,30/01/2023,30/01/2023 09:21,921,N,VIIRS,n,2.0NRT,274.48,1.4,N,VIIRS13497
31.27077,-110.97278,312.06,0.42,0.37,30/01/2023,30/01/2023 09:21,921,N,VIIRS,n,2.0NRT,273.65,1.07,N,VIIRS13498
31.17233,-110.72279,332.45,0.39,0.36,02/02/2023,02/02/2023 20:29,2029,1,VIIRS,n,2.0NRT,299.77,3.1,D,J1V15166
30.76418,-111.14091,319.5,2.78,1.59,05/02/2023,05/02/2023 20:14,2014,Aqua,MODIS,71,6.1NRT,305.42,43.13,D,MODIS471
30.76893,-111.13522,351.79,0.39,0.36,05/02/2023,05/02/2023 20:25,2025,N,VIIRS,n,2.0NRT,310.88,7.15,D,VIIRS16236
30.76828,-111.13926,346.58,0.39,0.36,05/02/2023,05/02/2023 20:25,2025,N,VIIRS,n,2.0NRT,312.35,5.51,D,VIIRS16237
30.77225,-111.13593,350.58,0.39,0.36,05/02/2023,05/02/2023 20:25,2025,N,VIIRS,n,2.0NRT,310.32,7.15,D,VIIRS16238
30.7716,-111.13998,341.71,0.39,0.36,05/02/2023,05/02/2023 20:25,2025,N,VIIRS,n,2.0NRT,310.15,5.51,D,VIIRS16239
30.77622,-111.13259,335.17,0.39,0.36,05/02/2023,05/02/2023 20:25,2025,N,VIIRS,l,2.0NRT,309.67,7.73,D,VIIRS16240
30.77954,-111.13331,345.63,0.39,0.36,05/02/2023,05/02/2023 20:25,2025,N,VIIRS,n,2.0NRT,312.34,7.73,D,VIIRS16241
30.78285,-111.13402,354.65,0.39,0.36,05/02/2023,05/02/2023 20:25,2025,N,VIIRS,n,2.0NRT,308.58,10.01,D,VIIRS16242
30.77555,-111.13229,339.22,0.56,0.69,05/02/2023,05/02/2023 19:34,1934,1,VIIRS,n,2.0NRT,302.97,11.57,D,J1V16396
30.77405,-111.1379,367,0.56,0.69,05/02/2023,05/02/2023 19:34,1934,1,VIIRS,h,2.0NRT,308.24,11.57,D,J1V16397
30.7801,-111.13998,348.43,0.56,0.69,05/02/2023,05/02/2023 19:34,1934,1,VIIRS,n,2.0NRT,302.17,8.24,D,J1V16406
30.78636,-111.13109,330.6,0.43,0.62,05/02/2023,05/02/2023 21:14,2114,1,VIIRS,n,2.0NRT,303.73,2.01,D,J1V16409
30.78666,-111.12653,332.84,0.43,0.62,05/02/2023,05/02/2023 21:14,2114,1,VIIRS,n,2.0NRT,302.76,2.01,D,J1V16410
30.78035,-111.13513,342.87,0.43,0.62,05/02/2023,05/02/2023 21:14,2114,1,VIIRS,n,2.0NRT,306.47,7.83,D,J1V16411
30.78064,-111.13058,342.27,0.43,0.62,05/02/2023,05/02/2023 21:14,2114,1,VIIRS,n,2.0NRT,306.6,3.79,D,J1V16412
30.78093,-111.12605,338.68,0.43,0.62,05/02/2023,05/02/2023 21:14,2114,1,VIIRS,n,2.0NRT,305.49,3.79,D,J1V16413
30.76861,-111.13863,349.73,0.43,0.62,05/02/2023,05/02/2023 21:14,2114,1,VIIRS,n,2.0NRT,307.77,6.72,D,J1V16414
31.29741,-110.96493,345.01,0.36,0.57,08/02/2023,08/02/2023 21:10,2110,N,VIIRS,n,2.0NRT,295.76,5.2,D,VIIRS18031
31.25784,-110.96378,301.51,1,1,03/03/2023,03/03/2023 17:53,1753,Terra,MODIS,34,6.1NRT,284.52,3.19,D,MODIS4545
31.27708,-110.79224,335.35,0.37,0.58,04/03/2023,04/03/2023 21:08,2108,1,VIIRS,n,2.0NRT,299.2,1.58,D,J1V33661
31.25376,-110.96315,309.41,1.14,1.07,08/03/2023,08/03/2023 18:04,1804,Terra,MODIS,30,6.1NRT,293.32,4.51,D,MODIS5644
30.80378,-110.82078,322.68,1.2,1.09,10/03/2023,10/03/2023 20:38,2038,Aqua,MODIS,67,6.1NRT,309.15,11.57,D,MODIS6054
30.80585,-110.80849,320.67,1.2,1.09,10/03/2023,10/03/2023 20:38,2038,Aqua,MODIS,61,6.1NRT,308.23,9.03,D,MODIS6057
30.82149,-110.81639,333.18,0.56,0.43,10/03/2023,10/03/2023 20:08,2008,N,VIIRS,l,2.0NRT,307.74,3.59,D,VIIRS38402
30.82109,-110.81181,347.19,0.47,0.48,10/03/2023,10/03/2023 20:55,2055,1,VIIRS,n,2.0NRT,308.85,9.87,D,J1V38552
31.25506,-110.96608,310.94,1.5,1.21,13/03/2023,13/03/2023 18:11,1811,Terra,MODIS,28,6.1NRT,296.58,7.02,D,MODIS6712
31.25549,-110.96382,310.33,1.58,1.24,25/03/2023,25/03/2023 18:11,1811,Terra,MODIS,21,6.1NRT,294.16,8.45,D,MODIS8905
31.19558,-111.00438,318.69,1.81,1.32,26/03/2023,26/03/2023 20:25,2025,Aqua,MODIS,62,6.1NRT,304.04,22.52,D,MODIS9381
31.19202,-111.02257,319.45,1.82,1.32,26/03/2023,26/03/2023 20:25,2025,Aqua,MODIS,64,6.1NRT,303.8,25.87,D,MODIS9382
31.19871,-111.00718,340.87,0.56,0.43,26/03/2023,26/03/2023 20:08,2008,N,VIIRS,n,2.0NRT,305.98,6.91,D,VIIRS52747
31.1948,-111.00616,339.81,0.56,0.43,26/03/2023,26/03/2023 20:08,2008,N,VIIRS,n,2.0NRT,306.52,6.91,D,VIIRS52764
30.86993,-111.01624,297.65,0.39,0.36,30/03/2023,30/03/2023 09:15,915,N,VIIRS,n,2.0NRT,279.84,0.57,N,VIIRS57787
30.87311,-111.01437,296.92,0.44,0.62,30/03/2023,30/03/2023 08:24,824,1,VIIRS,n,2.0NRT,281.19,1.1,N,J1V56899
30.87228,-111.01698,295.96,0.44,0.62,30/03/2023,30/03/2023 08:24,824,1,VIIRS,n,2.0NRT,279.61,1.1,N,J1V56900
31.01012,-110.87269,336.56,0.47,0.4,31/03/2023,31/03/2023 20:14,2014,N,VIIRS,l,2.0NRT,310.84,11.93,D,VIIRS60394
31.01374,-110.87355,350.98,0.47,0.4,31/03/2023,31/03/2023 20:14,2014,N,VIIRS,n,2.0NRT,311.83,31.09,D,VIIRS60395
31.26867,-110.97976,332.99,0.46,0.47,03/04/2023,03/04/2023 20:57,2057,N,VIIRS,n,2.0NRT,305.3,2.28,D,VIIRS66984
30.87256,-111.00951,339.98,0.57,0.43,03/04/2023,03/04/2023 20:06,2006,1,VIIRS,n,2.0NRT,305.79,7.62,D,J1V66502
31.25287,-110.96013,313.2,1.65,1.26,06/04/2023,06/04/2023 18:13,1813,Terra,MODIS,8,6.1NRT,299.52,6.9,D,MODIS14300
30.86131,-111.02903,350.93,1.02,1.01,12/04/2023,12/04/2023 20:55,2055,Aqua,MODIS,94,6.1NRT,313.2,51.62,D,MODIS17086
30.86282,-111.02866,344.97,0.35,0.57,12/04/2023,12/04/2023 19:49,1949,N,VIIRS,n,2.0NRT,307.21,2.27,D,VIIRS84137
30.86437,-111.01662,336.69,0.67,0.74,12/04/2023,12/04/2023 21:29,2129,N,VIIRS,n,2.0NRT,296.82,24.84,D,VIIRS84152
30.86404,-111.0252,367,0.67,0.74,12/04/2023,12/04/2023 21:29,2129,N,VIIRS,h,2.0NRT,303.16,17.32,D,VIIRS84153
30.85717,-111.02434,367,0.67,0.74,12/04/2023,12/04/2023 21:29,2129,N,VIIRS,h,2.0NRT,300.52,17.32,D,VIIRS84154
30.86402,-111.01575,332.86,0.67,0.74,12/04/2023,12/04/2023 21:29,2129,N,VIIRS,n,2.0NRT,295.48,14.48,D,VIIRS84155
30.86364,-111.02441,367,0.67,0.74,12/04/2023,12/04/2023 21:29,2129,N,VIIRS,h,2.0NRT,302.55,14.48,D,VIIRS84156
30.85677,-111.02366,349.82,0.67,0.74,12/04/2023,12/04/2023 21:29,2129,N,VIIRS,n,2.0NRT,300.49,13.62,D,VIIRS84157
30.86455,-111.03018,338.52,0.42,0.37,12/04/2023,12/04/2023 20:38,2038,1,VIIRS,l,2.0NRT,312.28,19.36,D,J1V83647
30.86514,-111.02586,355.09,0.42,0.37,12/04/2023,12/04/2023 20:38,2038,1,VIIRS,n,2.0NRT,316.03,28.66,D,J1V83648
30.86172,-111.02523,354.98,0.42,0.37,12/04/2023,12/04/2023 20:38,2038,1,VIIRS,n,2.0NRT,320.46,28.66,D,J1V83649
30.86017,-111.03655,325.02,1.28,1.12,13/04/2023,13/04/2023 18:06,1806,Terra,MODIS,40,6.1NRT,304.45,19.17,D,MODIS17324
30.86609,-111.04652,319.9,4.34,1.92,13/04/2023,13/04/2023 21:38,2138,Aqua,MODIS,52,6.1NRT,304.16,61.95,D,MODIS17572
30.84898,-111.04398,318.14,4.34,1.92,13/04/2023,13/04/2023 21:38,2138,Aqua,MODIS,29,6.1NRT,304.43,45.4,D,MODIS17573
30.862,-111.03918,319.32,4.34,1.92,13/04/2023,13/04/2023 21:38,2138,Aqua,MODIS,41,6.1NRT,304.38,54.26,D,MODIS17574
30.87053,-111.02291,295.15,0.35,0.57,13/04/2023,13/04/2023 09:54,954,N,VIIRS,n,2.0NRT,271.62,1.19,N,VIIRS84490
30.86793,-111.03481,299.97,0.35,0.57,13/04/2023,13/04/2023 09:54,954,N,VIIRS,n,2.0NRT,270.89,0.71,N,VIIRS84491
30.86446,-111.04308,299.27,0.35,0.56,13/04/2023,13/04/2023 09:54,954,N,VIIRS,n,2.0NRT,269.44,0.83,N,VIIRS84492
30.86368,-111.03984,303.97,0.35,0.56,13/04/2023,13/04/2023 09:54,954,N,VIIRS,n,2.0NRT,268.93,0.71,N,VIIRS84493
30.86288,-111.03655,297.31,0.35,0.57,13/04/2023,13/04/2023 09:54,954,N,VIIRS,n,2.0NRT,268.29,0.71,N,VIIRS84494
30.85862,-111.01891,297.11,0.35,0.57,13/04/2023,13/04/2023 09:54,954,N,VIIRS,n,2.0NRT,268.68,0.63,N,VIIRS84495
30.85684,-111.03419,323.65,0.35,0.57,13/04/2023,13/04/2023 09:54,954,N,VIIRS,n,2.0NRT,270.41,2.23,N,VIIRS84496
30.85851,-111.04108,311.35,0.35,0.56,13/04/2023,13/04/2023 09:54,954,N,VIIRS,n,2.0NRT,269.5,1.67,N,VIIRS84497
30.85767,-111.03761,316.79,0.35,0.57,13/04/2023,13/04/2023 09:54,954,N,VIIRS,n,2.0NRT,269.91,1.67,N,VIIRS84498
30.85603,-111.03083,319.15,0.35,0.57,13/04/2023,13/04/2023 09:54,954,N,VIIRS,n,2.0NRT,270.68,2.23,N,VIIRS84499
30.85521,-111.02747,309.49,0.35,0.57,13/04/2023,13/04/2023 09:54,954,N,VIIRS,n,2.0NRT,269.96,1.06,N,VIIRS84500
30.85438,-111.02402,302.19,0.35,0.57,13/04/2023,13/04/2023 09:54,954,N,VIIRS,n,2.0NRT,268.48,1.06,N,VIIRS84501
30.87639,-111.02448,302.25,0.35,0.57,13/04/2023,13/04/2023 09:54,954,N,VIIRS,n,2.0NRT,272.01,1.21,N,VIIRS84509
30.87303,-111.03328,308.9,0.35,0.57,13/04/2023,13/04/2023 09:54,954,N,VIIRS,n,2.0NRT,270.11,1.69,N,VIIRS84510
30.87228,-111.03014,300.8,0.35,0.57,13/04/2023,13/04/2023 09:54,954,N,VIIRS,n,2.0NRT,270.43,1.21,N,VIIRS84511
30.85618,-111.0383,339.65,0.66,0.73,13/04/2023,13/04/2023 19:30,1930,N,VIIRS,n,2.0NRT,304.14,7.86,D,VIIRS85906
30.87773,-111.03838,340.07,0.66,0.73,13/04/2023,13/04/2023 19:30,1930,N,VIIRS,n,2.0NRT,300.54,8.11,D,VIIRS85907
30.87996,-111.03045,353.65,0.65,0.73,13/04/2023,13/04/2023 19:30,1930,N,VIIRS,n,2.0NRT,302.3,8.11,D,VIIRS85908
30.86,-111.05025,332.13,0.66,0.73,13/04/2023,13/04/2023 19:30,1930,N,VIIRS,n,2.0NRT,297.74,4.39,D,VIIRS85909
30.85362,-111.04734,352.31,0.66,0.73,13/04/2023,13/04/2023 19:30,1930,N,VIIRS,n,2.0NRT,303.2,7.86,D,VIIRS85910
30.85347,-111.03678,367,0.35,0.57,13/04/2023,13/04/2023 21:10,2110,N,VIIRS,h,2.0NRT,310.26,14.37,D,VIIRS86027
30.85322,-111.04018,357.21,0.35,0.57,13/04/2023,13/04/2023 21:10,2110,N,VIIRS,n,2.0NRT,308.66,12,D,VIIRS86028
30.85296,-111.04353,349.47,0.35,0.57,13/04/2023,13/04/2023 21:10,2110,N,VIIRS,n,2.0NRT,306.89,12,D,VIIRS86029
30.85818,-111.04462,367,0.35,0.57,13/04/2023,13/04/2023 21:10,2110,N,VIIRS,h,2.0NRT,318.5,12,D,VIIRS86030
30.86034,-111.01602,330.16,0.35,0.57,13/04/2023,13/04/2023 21:10,2110,N,VIIRS,l,2.0NRT,302.94,2.85,D,VIIRS86031
30.85843,-111.04131,357.28,0.35,0.57,13/04/2023,13/04/2023 21:10,2110,N,VIIRS,n,2.0NRT,307.81,12,D,VIIRS86032
30.86367,-111.04208,367,0.35,0.57,13/04/2023,13/04/2023 21:10,2110,N,VIIRS,h,2.0NRT,306.68,13.87,D,VIIRS86033
30.86343,-111.04529,355.53,0.35,0.57,13/04/2023,13/04/2023 21:10,2110,N,VIIRS,n,2.0NRT,310.73,13.87,D,VIIRS86034
30.87499,-111.03262,367,0.35,0.57,13/04/2023,13/04/2023 21:10,2110,N,VIIRS,h,2.0NRT,309.79,7.27,D,VIIRS86035
30.88055,-111.02925,367,0.35,0.57,13/04/2023,13/04/2023 21:10,2110,N,VIIRS,h,2.0NRT,305.72,7.27,D,VIIRS86036
30.88028,-111.03288,367,0.35,0.57,13/04/2023,13/04/2023 21:10,2110,N,VIIRS,h,2.0NRT,306.04,7.27,D,VIIRS86037
30.88002,-111.03627,330.74,0.35,0.57,13/04/2023,13/04/2023 21:10,2110,N,VIIRS,n,2.0NRT,303.7,4.1,D,VIIRS86038
30.85804,-111.03761,329.13,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,283.02,1.67,N,J1V83869
30.88042,-111.02277,316.57,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,279.56,1.35,N,J1V83871
30.877,-111.02332,320.2,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,280.62,1.35,N,J1V83872
30.87759,-111.02753,296.43,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,278.25,0.69,N,J1V83873
30.87642,-111.01912,300.1,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,278.96,1.35,N,J1V83874
30.87478,-111.03249,312.11,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,279.41,1.18,N,J1V83875
30.87418,-111.02811,308.17,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,279.7,1.18,N,J1V83876
30.87359,-111.02388,300.33,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,279.46,0.8,N,J1V83877
30.873,-111.01966,316.91,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,280.3,0.8,N,J1V83878
30.87138,-111.03314,321.64,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,280.26,1.18,N,J1V83879
30.87199,-111.03761,304.64,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,279.23,0.76,N,J1V83880
30.87077,-111.02873,298.45,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,278.33,1.18,N,J1V83881
30.87018,-111.02447,296.9,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,278.14,0.8,N,J1V83882
30.86959,-111.02024,295.89,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,276.88,0.8,N,J1V83883
30.86797,-111.03379,305.13,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,279,0.88,N,J1V83884
30.86577,-111.04321,298.03,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,280.94,0.35,N,J1V83885
30.86517,-111.03881,303.09,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,279.18,0.35,N,J1V83886
30.86456,-111.03442,303.05,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,278.81,0.88,N,J1V83887
30.8622,-111.0173,300.63,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,277.14,0.6,N,J1V83888
30.86546,-111.0406,305.21,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,281.24,1.71,N,J1V83889
30.86484,-111.03622,305.85,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,280.52,1.71,N,J1V83890
30.86421,-111.03182,296.99,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,279.99,0.83,N,J1V83891
30.8624,-111.01902,297.63,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,278.54,0.68,N,J1V83892
30.86181,-111.01482,295.14,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,277.31,0.57,N,J1V83893
30.86205,-111.04121,339.12,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,284.29,1.71,N,J1V83894
30.86143,-111.03687,315.43,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,281.65,1.71,N,J1V83895
30.86082,-111.03251,304.53,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,280.51,0.83,N,J1V83896
30.8596,-111.02391,295.78,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,280.03,0.68,N,J1V83897
30.859,-111.01965,303.24,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,279.62,0.68,N,J1V83898
30.8584,-111.01539,304.49,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,279.5,0.57,N,J1V83899
30.85743,-111.03326,336.65,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,283.05,2.67,N,J1V83900
30.85681,-111.02892,326.89,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,282.49,2.67,N,J1V83901
30.8562,-111.02459,326.75,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,281.54,2.28,N,J1V83902
30.85865,-111.04194,304.71,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,282.03,1.67,N,J1V83903
30.85559,-111.02026,317.9,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,279.77,2.28,N,J1V83904
30.85342,-111.0296,327.93,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,281.25,2.67,N,J1V83905
30.85404,-111.034,313.33,0.41,0.37,13/04/2023,13/04/2023 09:02,902,1,VIIRS,n,2.0NRT,281.42,2.67,N,J1V83906
30.87968,-111.03289,349.63,0.42,0.38,13/04/2023,13/04/2023 20:19,2019,1,VIIRS,n,2.0NRT,312.65,11.27,D,J1V85245
30.88043,-111.02855,335,0.42,0.38,13/04/2023,13/04/2023 20:19,2019,1,VIIRS,n,2.0NRT,308.2,11.27,D,J1V85246
30.87552,-111.0365,335.37,0.42,0.38,13/04/2023,13/04/2023 20:19,2019,1,VIIRS,n,2.0NRT,307.82,4.35,D,J1V85247
30.87629,-111.03205,367,0.42,0.38,13/04/2023,13/04/2023 20:19,2019,1,VIIRS,h,2.0NRT,309.79,12.08,D,J1V85248
30.86383,-111.0428,352.49,0.42,0.38,13/04/2023,13/04/2023 20:19,2019,1,VIIRS,n,2.0NRT,309.18,9.89,D,J1V85249
30.85966,-111.04646,347.24,0.42,0.38,13/04/2023,13/04/2023 20:19,2019,1,VIIRS,n,2.0NRT,309.35,11.11,D,J1V85250
30.86043,-111.04201,339.06,0.42,0.38,13/04/2023,13/04/2023 20:19,2019,1,VIIRS,l,2.0NRT,310.23,11.11,D,J1V85251
30.85625,-111.04574,346.45,0.42,0.38,13/04/2023,13/04/2023 20:19,2019,1,VIIRS,n,2.0NRT,315.21,11.11,D,J1V85252
30.85702,-111.04131,340.75,0.42,0.38,13/04/2023,13/04/2023 20:19,2019,1,VIIRS,n,2.0NRT,312.24,11.11,D,J1V85253
30.85283,-111.04504,341.54,0.42,0.38,13/04/2023,13/04/2023 20:19,2019,1,VIIRS,n,2.0NRT,311.16,8.34,D,J1V85254
30.85436,-111.03622,349.49,0.42,0.38,13/04/2023,13/04/2023 20:19,2019,1,VIIRS,n,2.0NRT,316.36,15.39,D,J1V85255
30.8536,-111.04061,367,0.42,0.38,13/04/2023,13/04/2023 20:19,2019,1,VIIRS,h,2.0NRT,315.29,8.34,D,J1V85256
30.85184,-111.03214,334.44,0.42,0.38,13/04/2023,13/04/2023 20:19,2019,1,VIIRS,l,2.0NRT,309.28,2.14,D,J1V85257
31.27183,-110.94106,320.96,1.11,1.05,14/04/2023,14/04/2023 20:42,2042,Aqua,MODIS,28,6.1NRT,302.49,6.86,D,MODIS18147
30.86691,-111.03993,295.71,0.46,0.47,14/04/2023,14/04/2023 08:41,841,1,VIIRS,n,2.0NRT,281.6,0.6,N,J1V85503
30.85953,-111.0116,296.58,0.46,0.47,14/04/2023,14/04/2023 08:41,841,1,VIIRS,n,2.0NRT,281.44,0.88,N,J1V85504
30.8497,-110.83952,319.39,2.97,1.64,18/04/2023,18/04/2023 20:14,2014,Aqua,MODIS,37,6.1NRT,307.05,32.28,D,MODIS20431
31.25527,-110.96009,322.27,1.06,1.03,20/04/2023,20/04/2023 17:56,1756,Terra,MODIS,51,6.1NRT,303.78,8.44,D,MODIS21389
30.99229,-110.8773,341.47,0.42,0.37,20/04/2023,20/04/2023 20:40,2040,N,VIIRS,n,2.0NRT,311.95,1.43,D,VIIRS103009
31.22134,-111.01128,339.18,0.36,0.57,21/04/2023,21/04/2023 21:10,2110,1,VIIRS,l,2.0NRT,310.75,1.86,D,J1V105510
30.8385,-110.85069,321.41,2.99,1.64,25/04/2023,25/04/2023 20:14,2014,Aqua,MODIS,26,6.1NRT,310.52,32.7,D,MODIS24647
30.76836,-110.82751,297.21,0.39,0.36,26/04/2023,26/04/2023 09:09,909,N,VIIRS,n,2.0NRT,285.43,0.47,N,VIIRS114617
31.25669,-110.96278,327.74,1.12,1.05,28/04/2023,28/04/2023 20:42,2042,Aqua,MODIS,14,6.1NRT,311.45,8.19,D,MODIS27405
31.30157,-110.90936,328.04,0.39,0.36,01/05/2023,01/05/2023 09:15,915,N,VIIRS,n,2.0NRT,288.15,2.1,N,VIIRS132160
31.29827,-110.91008,314.14,0.39,0.36,01/05/2023,01/05/2023 09:15,915,N,VIIRS,n,2.0NRT,285.71,2.1,N,VIIRS132161
30.76718,-110.82513,297.48,0.39,0.36,01/05/2023,01/05/2023 09:15,915,N,VIIRS,n,2.0NRT,274.17,0.32,N,VIIRS132162
31.25194,-110.96336,323.03,1.07,1.03,02/05/2023,02/05/2023 17:58,1758,Terra,MODIS,37,6.1NRT,303.19,9.09,D,MODIS30589
31.25981,-110.96827,322.2,1.35,1.15,19/05/2023,19/05/2023 18:06,1806,Terra,MODIS,39,6.1NRT,305.74,9.33,D,MODIS44798
31.27543,-110.94411,324.01,1.35,1.15,19/05/2023,19/05/2023 18:06,1806,Terra,MODIS,30,6.1NRT,306.98,10.92,D,MODIS44799
31.25788,-110.96289,326.5,1.35,1.15,19/05/2023,19/05/2023 18:06,1806,Terra,MODIS,17,6.1NRT,305.73,14.88,D,MODIS44800
31.31072,-110.9614,337.31,0.64,0.72,23/05/2023,23/05/2023 19:30,1930,1,VIIRS,n,2.0NRT,308.41,3.39,D,J1V206110
31.24728,-110.96355,349.8,0.54,0.68,25/05/2023,25/05/2023 21:23,2123,N,VIIRS,n,2.0NRT,310.74,7.68,D,VIIRS212116
30.79289,-110.79736,344.1,0.47,0.48,29/05/2023,29/05/2023 20:55,2055,1,VIIRS,n,2.0NRT,315.96,3.09,D,J1V222415
31.27665,-110.93757,326.44,1.36,1.15,31/05/2023,31/05/2023 18:04,1804,Terra,MODIS,36,6.1NRT,306.53,14.56,D,MODIS50323
31.26045,-111.07508,305.48,0.42,0.61,05/06/2023,05/06/2023 09:58,958,N,VIIRS,n,2.0NRT,287.45,0.74,N,VIIRS238717
31.25393,-111.07176,367,0.43,0.62,05/06/2023,05/06/2023 21:16,2116,N,VIIRS,h,2.0NRT,320.94,27.25,D,VIIRS240050
31.2543,-111.07058,367,0.43,0.62,05/06/2023,05/06/2023 21:16,2116,N,VIIRS,h,2.0NRT,315.84,14.4,D,VIIRS240051
31.25405,-111.07485,367,0.43,0.62,05/06/2023,05/06/2023 21:16,2116,N,VIIRS,h,2.0NRT,313.92,14.4,D,VIIRS240052
31.26026,-111.07475,313.06,0.39,0.36,05/06/2023,05/06/2023 09:07,907,1,VIIRS,n,2.0NRT,288.37,1.13,N,J1V238214
31.25626,-111.07009,302.41,0.39,0.36,05/06/2023,05/06/2023 09:07,907,1,VIIRS,n,2.0NRT,287.64,0.59,N,J1V238215
31.23918,-110.95727,301.56,0.39,0.36,05/06/2023,05/06/2023 09:07,907,1,VIIRS,n,2.0NRT,287.48,0.59,N,J1V238222
31.25565,-111.06607,301.89,0.39,0.36,05/06/2023,05/06/2023 09:07,907,1,VIIRS,n,2.0NRT,287.84,0.59,N,J1V238223
31.25759,-111.07469,340.86,0.39,0.36,05/06/2023,05/06/2023 20:25,2025,1,VIIRS,l,2.0NRT,304.89,8.82,D,J1V239857
30.8241,-111.17134,314.23,3.82,1.83,07/06/2023,07/06/2023 05:55,555,Terra,MODIS,89,6.1NRT,291.08,89.34,N,MODIS53422
30.80787,-111.16985,307.94,3.82,1.83,07/06/2023,07/06/2023 05:55,555,Terra,MODIS,73,6.1NRT,291.21,58.06,N,MODIS53423
30.82662,-111.1319,305.71,3.85,1.83,07/06/2023,07/06/2023 05:55,555,Terra,MODIS,65,6.1NRT,290.24,47.73,N,MODIS53424
30.8155,-111.1758,319.16,3.82,1.83,07/06/2023,07/06/2023 05:55,555,Terra,MODIS,98,6.1NRT,291.44,122.65,N,MODIS53425
30.81776,-111.13631,312.35,3.85,1.83,07/06/2023,07/06/2023 05:55,555,Terra,MODIS,85,6.1NRT,290.52,83.42,N,MODIS53426
30.84787,-111.13919,344.19,1.08,1.04,07/06/2023,07/06/2023 17:56,1756,Terra,MODIS,73,6.1NRT,316.31,31.17,D,MODIS53553
30.84962,-111.15018,358.13,1.08,1.04,07/06/2023,07/06/2023 17:56,1756,Terra,MODIS,98,6.1NRT,318.86,65.01,D,MODIS53554
